employee_id,employee_name,department,course_name,assigned_date,due_date,completion_date,status,completion_time_days,is_overdue,assigned_month,days_allowed,completed_on_time
1152,Rekha Reddy,IT,Communication Skills,2025-08-23,2025-09-14,,Pending,,True,2025-08,22,False
1257,Nandini Deshpande,Marketing,SQL Fundamentals,2025-06-15,2025-07-12,2025-06-20,Completed,5.0,False,2025-06,27,True
1183,Sai Banerjee,Marketing,Anti-Harassment Training,2025-09-26,2025-10-14,,Pending,,True,2025-09,18,False
1081,Tanya Verma,Operations,Communication Skills,2025-06-05,2025-07-08,,Pending,,True,2025-06,33,False
1154,Mohan Malhotra,Sales,Workplace Safety,2025-09-05,2025-10-02,2025-09-10,Completed,5.0,False,2025-09,27,True
1021,Vikram Tiwari,Finance,Project Management,2025-06-04,2025-07-14,,Pending,,True,2025-06,40,False
1243,Sachin Mukherjee,Marketing,Customer Service Excellence,2025-05-17,2025-06-19,,Pending,,True,2025-05,33,False
1311,Sunita Joshi,Sales,Customer Service Excellence,2025-10-02,2025-10-15,2025-10-08,Completed,6.0,False,2025-10,13,True
1120,Pranav Saxena,Sales,Anti-Harassment Training,2025-07-18,2025-08-06,,Pending,,True,2025-07,19,False
1312,Swati Patel,IT,Leadership Fundamentals,2025-07-07,2025-07-29,,Pending,,True,2025-07,22,False
1306,Kavya Banerjee,Marketing,Anti-Harassment Training,2025-05-09,2025-05-27,,Pending,,True,2025-05,18,False
1158,Deepak Joshi,Operations,Workplace Safety,2025-12-15,2026-01-11,,Pending,,True,2025-12,27,False
1140,Riya Pillai,Marketing,Customer Service Excellence,2025-04-19,2025-05-23,2025-04-30,Completed,11.0,False,2025-04,34,True
1158,Deepak Joshi,Operations,SQL Fundamentals,2025-06-06,2025-07-12,2025-06-16,Completed,10.0,False,2025-06,36,True
1021,Vikram Tiwari,Finance,Anti-Harassment Training,2025-07-01,2025-08-01,2025-07-02,Completed,1.0,False,2025-07,31,True
1199,Nandini Chopra,Operations,Anti-Harassment Training,2025-11-10,2025-11-20,2025-11-16,Completed,6.0,False,2025-11,10,True
1257,Nandini Deshpande,Marketing,Excel for Business,2025-11-13,2025-12-19,2025-11-25,Completed,12.0,False,2025-11,36,True
1113,Reyansh Nair,Marketing,Leadership Fundamentals,2025-07-28,2025-08-29,2025-08-02,Completed,5.0,False,2025-07,32,True
1256,Sai Chopra,Sales,Leadership Fundamentals,2025-07-08,2025-08-03,,Pending,,True,2025-07,26,False
1325,Vikram Mishra,Marketing,SQL Fundamentals,2025-11-11,2025-12-12,,Pending,,True,2025-11,31,False
1038,Sachin Bhat,IT,Communication Skills,2025-12-13,2026-01-12,2025-12-22,Completed,9.0,False,2025-12,30,True
1065,Neha Mukherjee,HR,Anti-Harassment Training,2025-07-11,2025-08-08,2025-07-17,Completed,6.0,False,2025-07,28,True
1172,Sachin Deshpande,IT,Python Basics,2025-04-26,2025-06-06,2025-05-10,Completed,14.0,False,2025-04,41,True
1035,Nitin Pandey,Marketing,Project Management,2026-01-08,2026-01-30,,Pending,,True,2026-01,22,False
1125,Diya Bhat,IT,Customer Service Excellence,2025-06-02,2025-06-24,2025-06-10,Completed,8.0,False,2025-06,22,True
1086,Pooja Chopra,HR,Anti-Harassment Training,2025-08-17,2025-09-09,,Pending,,True,2025-08,23,False
1180,Sara Sinha,IT,Anti-Harassment Training,2025-11-09,2025-11-20,,Pending,,True,2025-11,11,False
1163,Swati Nair,Finance,Excel for Business,2025-11-16,2025-12-14,,Pending,,True,2025-11,28,False
1335,Harish Pandey,IT,Communication Skills,2025-04-27,2025-05-23,2025-05-02,Completed,5.0,False,2025-04,26,True
1044,Nitin Mishra,Marketing,Excel for Business,2025-10-14,2025-11-02,2025-10-28,Completed,14.0,False,2025-10,19,True
1289,Arun Gupta,HR,Data Security Awareness,2025-09-10,2025-09-25,,Pending,,True,2025-09,15,False
1135,Neha Sharma,Marketing,Project Management,2025-06-13,2025-07-06,2025-06-20,Completed,7.0,False,2025-06,23,True
1335,Harish Pandey,IT,Leadership Fundamentals,2025-06-10,2025-07-17,2025-06-16,Completed,6.0,False,2025-06,37,True
1152,Rekha Reddy,IT,SQL Fundamentals,2025-04-02,2025-04-21,2025-04-13,Completed,11.0,False,2025-04,19,True
1063,Nandini Banerjee,Operations,Excel for Business,2025-06-15,2025-07-19,,Pending,,True,2025-06,34,False
1327,Harish Reddy,Sales,SQL Fundamentals,2025-12-26,2026-01-25,2026-01-06,Completed,11.0,False,2025-12,30,True
1278,Divya Desai,Finance,Python Basics,2025-07-30,2025-08-29,2025-08-11,Completed,12.0,False,2025-07,30,True
1204,Diya Ghosh,Operations,Excel for Business,2025-10-31,2025-12-07,,Pending,,True,2025-10,37,False
1303,Tanya Mukherjee,Sales,Leadership Fundamentals,2025-05-02,2025-05-20,,Pending,,True,2025-05,18,False
1286,Arjun Kulkarni,IT,Leadership Fundamentals,2026-01-30,2026-03-03,2026-02-05,Completed,6.0,False,2026-01,32,True
1270,Aadhya Mehta,HR,Customer Service Excellence,2026-01-19,2026-02-08,2026-01-28,Completed,9.0,False,2026-01,20,True
1309,Sachin Sen,Operations,Python Basics,2025-11-05,2025-11-26,2025-11-20,Completed,15.0,False,2025-11,21,True
1274,Krishna Shah,Marketing,Excel for Business,2026-01-17,2026-02-16,2026-01-22,Completed,5.0,False,2026-01,30,True
1103,Aarav Singh,HR,Workplace Safety,2025-12-24,2026-01-14,2025-12-27,Completed,3.0,False,2025-12,21,True
1045,Nandini Malhotra,HR,Customer Service Excellence,2026-01-03,2026-02-01,,Pending,,True,2026-01,29,False
1054,Krishna Chopra,Operations,Customer Service Excellence,2026-01-08,2026-01-21,2026-01-17,Completed,9.0,False,2026-01,13,True
1099,Aadhya Singh,IT,Leadership Fundamentals,2025-04-22,2025-05-27,2025-04-27,Completed,5.0,False,2025-04,35,True
1038,Sachin Bhat,IT,Project Management,2025-08-07,2025-09-18,2025-08-22,Completed,15.0,False,2025-08,42,True
1216,Deepak Saxena,IT,Workplace Safety,2025-09-23,2025-10-10,2025-09-26,Completed,3.0,False,2025-09,17,True
1031,Harish Kulkarni,Finance,Workplace Safety,2026-01-22,2026-02-24,2026-01-26,Completed,4.0,False,2026-01,33,True
1289,Arun Gupta,HR,Anti-Harassment Training,2025-04-22,2025-05-12,2025-04-26,Completed,4.0,False,2025-04,20,True
1077,Rohit Nair,Operations,Anti-Harassment Training,2025-11-23,2025-12-24,2025-11-24,Completed,1.0,False,2025-11,31,True
1226,Vikram Malhotra,IT,Anti-Harassment Training,2025-06-08,2025-06-19,2025-06-10,Completed,2.0,False,2025-06,11,True
1213,Vikram Deshpande,Finance,Leadership Fundamentals,2025-04-18,2025-05-12,2025-04-25,Completed,7.0,False,2025-04,24,True
1019,Reyansh Gupta,Sales,Excel for Business,2025-04-21,2025-05-18,,Pending,,True,2025-04,27,False
1041,Arun Chopra,IT,Customer Service Excellence,2025-10-20,2025-11-19,2025-10-25,Completed,5.0,False,2025-10,30,True
1300,Tanya Mukherjee,IT,Data Security Awareness,2025-07-06,2025-07-27,2025-07-12,Completed,6.0,False,2025-07,21,True
1128,Divya Nair,Operations,Data Security Awareness,2025-09-16,2025-10-06,2025-09-20,Completed,4.0,False,2025-09,20,True
1288,Amit Malhotra,Sales,Project Management,2025-11-09,2025-12-10,,Pending,,True,2025-11,31,False
1116,Mohan Shah,Operations,Communication Skills,2025-09-20,2025-10-09,2025-09-27,Completed,7.0,False,2025-09,19,True
1068,Divya Sharma,Operations,Leadership Fundamentals,2025-10-05,2025-11-05,2025-10-16,Completed,11.0,False,2025-10,31,True
1008,Sai Pillai,Operations,Workplace Safety,2025-11-03,2025-11-15,2025-11-04,Completed,1.0,False,2025-11,12,True
1235,Sachin Rao,IT,Anti-Harassment Training,2026-01-04,2026-01-22,2026-01-06,Completed,2.0,False,2026-01,18,True
1172,Sachin Deshpande,IT,Workplace Safety,2025-09-14,2025-10-15,2025-09-19,Completed,5.0,False,2025-09,31,True
1198,Vikram Pillai,Operations,Leadership Fundamentals,2026-02-02,2026-03-11,2026-02-03,Completed,1.0,False,2026-02,37,True
1004,Krishna Nair,Finance,Leadership Fundamentals,2025-09-26,2025-10-25,2025-10-06,Completed,10.0,False,2025-09,29,True
1201,Vikram Ghosh,Finance,Project Management,2026-02-08,2026-03-12,2026-02-19,Completed,11.0,False,2026-02,32,True
1030,Aditya Mishra,IT,Data Security Awareness,2025-05-08,2025-06-10,2025-05-11,Completed,3.0,False,2025-05,33,True
1146,Vihaan Gupta,IT,Project Management,2025-12-18,2026-01-29,2026-01-02,Completed,15.0,False,2025-12,42,True
1220,Nandini Saxena,Operations,Data Security Awareness,2025-06-12,2025-07-13,2025-06-19,Completed,7.0,False,2025-06,31,True
1310,Pranav Verma,HR,Leadership Fundamentals,2025-04-17,2025-05-06,2025-04-24,Completed,7.0,False,2025-04,19,True
1155,Sneha Pillai,Marketing,Project Management,2025-10-02,2025-11-02,,Pending,,True,2025-10,31,False
1182,Sneha Kumar,IT,Data Security Awareness,2026-02-03,2026-02-19,2026-02-05,Completed,2.0,False,2026-02,16,True
1028,Manish Das,Sales,Project Management,2025-10-07,2025-11-09,,Pending,,True,2025-10,33,False
1108,Kavya Trivedi,Operations,SQL Fundamentals,2025-06-09,2025-07-12,2025-06-20,Completed,11.0,False,2025-06,33,True
1185,Aarav Saxena,HR,Project Management,2025-08-20,2025-09-15,,Pending,,True,2025-08,26,False
1110,Pranav Modi,IT,Data Security Awareness,2025-07-04,2025-07-31,2025-07-10,Completed,6.0,False,2025-07,27,True
1144,Rekha Modi,HR,Customer Service Excellence,2025-05-30,2025-06-20,2025-06-01,Completed,2.0,False,2025-05,21,True
1149,Nandini Chopra,IT,Leadership Fundamentals,2025-07-18,2025-08-21,2025-07-30,Completed,12.0,False,2025-07,34,True
1103,Aarav Singh,HR,Leadership Fundamentals,2025-07-11,2025-07-29,2025-07-23,Completed,12.0,False,2025-07,18,True
1185,Aarav Saxena,HR,Workplace Safety,2025-11-17,2025-12-02,,Pending,,True,2025-11,15,False
1250,Sunita Desai,Operations,Leadership Fundamentals,2025-05-14,2025-06-19,,Pending,,True,2025-05,36,False
1069,Nandini Rao,IT,Project Management,2025-09-24,2025-11-04,2025-10-07,Completed,13.0,False,2025-09,41,True
1114,Sachin Banerjee,Operations,Customer Service Excellence,2025-08-26,2025-09-17,,Pending,,True,2025-08,22,False
1144,Rekha Modi,HR,Anti-Harassment Training,2025-10-02,2025-10-27,2025-10-03,Completed,1.0,False,2025-10,25,True
1214,Aadhya Mishra,IT,Excel for Business,2025-06-10,2025-07-04,,Pending,,True,2025-06,24,False
1303,Tanya Mukherjee,Sales,Data Security Awareness,2025-10-01,2025-10-30,2025-10-08,Completed,7.0,False,2025-10,29,True
1097,Rajesh Desai,Sales,Leadership Fundamentals,2026-01-07,2026-01-26,,Pending,,True,2026-01,19,False
1130,Sai Chopra,Sales,Workplace Safety,2025-05-03,2025-05-22,2025-05-04,Completed,1.0,False,2025-05,19,True
1259,Ishaan Patel,Sales,Leadership Fundamentals,2025-12-25,2026-01-22,,Pending,,True,2025-12,28,False
1334,Sunita Sinha,IT,SQL Fundamentals,2025-05-07,2025-05-28,,Pending,,True,2025-05,21,False
1067,Meera Sinha,IT,Workplace Safety,2025-11-16,2025-12-10,2025-11-20,Completed,4.0,False,2025-11,24,True
1188,Ananya Desai,Sales,Project Management,2025-06-04,2025-07-10,,Pending,,True,2025-06,36,False
1073,Lakshmi Verma,IT,Anti-Harassment Training,2025-06-05,2025-06-27,2025-06-07,Completed,2.0,False,2025-06,22,True
1052,Deepak Shah,Operations,Data Security Awareness,2025-06-02,2025-06-30,2025-06-13,Completed,11.0,False,2025-06,28,True
1206,Jyoti Saxena,IT,Anti-Harassment Training,2025-06-21,2025-07-10,,Pending,,True,2025-06,19,False
1167,Arjun Chopra,HR,Excel for Business,2025-09-24,2025-10-27,,Pending,,True,2025-09,33,False
1127,Arjun Desai,Operations,Workplace Safety,2025-08-06,2025-08-22,2025-08-07,Completed,1.0,False,2025-08,16,True
1011,Shruti Ghosh,IT,Customer Service Excellence,2025-08-18,2025-09-04,2025-08-19,Completed,1.0,False,2025-08,17,True
1032,Sai Mishra,IT,SQL Fundamentals,2025-12-29,2026-01-17,2026-01-03,Completed,5.0,False,2025-12,19,True
1076,Rohit Mehta,IT,Anti-Harassment Training,2026-01-28,2026-02-24,2026-01-31,Completed,3.0,False,2026-01,27,True
1206,Jyoti Saxena,IT,SQL Fundamentals,2026-02-03,2026-03-02,,Pending,,True,2026-02,27,False
1167,Arjun Chopra,HR,SQL Fundamentals,2025-04-21,2025-05-08,2025-04-29,Completed,8.0,False,2025-04,17,True
1048,Rahul Sen,Sales,SQL Fundamentals,2025-08-13,2025-09-19,2025-08-24,Completed,11.0,False,2025-08,37,True
1320,Amit Mukherjee,HR,SQL Fundamentals,2025-10-30,2025-12-05,2025-11-16,Completed,17.0,False,2025-10,36,True
1145,Rohit Verma,HR,Leadership Fundamentals,2026-02-15,2026-03-19,2026-02-25,Completed,10.0,False,2026-02,32,True
1157,Priya Sinha,Finance,Python Basics,2025-12-03,2025-12-31,,Pending,,True,2025-12,28,False
1262,Sunita Ghosh,Marketing,Communication Skills,2025-08-30,2025-09-27,2025-09-06,Completed,7.0,False,2025-08,28,True
1343,Reyansh Deshpande,IT,Data Security Awareness,2025-06-19,2025-07-15,2025-06-25,Completed,6.0,False,2025-06,26,True
1307,Anjali Patel,Sales,Leadership Fundamentals,2025-07-13,2025-08-07,,Pending,,True,2025-07,25,False
1063,Nandini Banerjee,Operations,Project Management,2025-09-10,2025-10-22,,Pending,,True,2025-09,42,False
1045,Nandini Malhotra,HR,Project Management,2025-10-21,2025-11-13,2025-10-30,Completed,9.0,False,2025-10,23,True
1218,Harish Bhat,Operations,Customer Service Excellence,2026-01-12,2026-01-28,2026-01-19,Completed,7.0,False,2026-01,16,True
1315,Krishna Shah,Operations,Leadership Fundamentals,2025-06-01,2025-06-24,2025-06-05,Completed,4.0,False,2025-06,23,True
1109,Sara Joshi,IT,Anti-Harassment Training,2025-05-19,2025-05-29,2025-05-20,Completed,1.0,False,2025-05,10,True
1064,Gaurav Singh,HR,Communication Skills,2026-02-09,2026-03-08,2026-02-14,Completed,5.0,False,2026-02,27,True
1101,Rekha Mishra,IT,Anti-Harassment Training,2025-09-14,2025-10-11,2025-09-15,Completed,1.0,False,2025-09,27,True
1115,Vikram Banerjee,Finance,Excel for Business,2025-06-20,2025-07-22,,Pending,,True,2025-06,32,False
1177,Kavya Kulkarni,Finance,Leadership Fundamentals,2025-12-11,2026-01-04,2025-12-17,Completed,6.0,False,2025-12,24,True
1078,Nitin Deshpande,IT,Workplace Safety,2025-10-18,2025-11-13,2025-10-21,Completed,3.0,False,2025-10,26,True
1110,Pranav Modi,IT,Excel for Business,2025-07-19,2025-08-23,2025-07-29,Completed,10.0,False,2025-07,35,True
1220,Nandini Saxena,Operations,Data Security Awareness,2025-08-22,2025-09-18,2025-08-23,Completed,1.0,False,2025-08,27,True
1026,Divya Kulkarni,Operations,Leadership Fundamentals,2025-08-24,2025-09-25,2025-08-28,Completed,4.0,False,2025-08,32,True
1068,Divya Sharma,Operations,Workplace Safety,2025-11-06,2025-11-20,,Pending,,True,2025-11,14,False
1097,Rajesh Desai,Sales,Project Management,2025-10-23,2025-11-22,2025-11-07,Completed,15.0,False,2025-10,30,True
1061,Ayaan Iyer,Sales,Data Security Awareness,2026-01-16,2026-02-14,2026-01-19,Completed,3.0,False,2026-01,29,True
1028,Manish Das,Sales,Customer Service Excellence,2025-08-25,2025-09-09,2025-08-31,Completed,6.0,False,2025-08,15,True
1344,Nandini Rao,Sales,Leadership Fundamentals,2026-01-06,2026-01-29,,Pending,,True,2026-01,23,False
1063,Nandini Banerjee,Operations,SQL Fundamentals,2026-02-06,2026-02-26,2026-02-16,Completed,10.0,False,2026-02,20,True
1319,Sunita Malhotra,IT,Workplace Safety,2025-10-18,2025-11-08,2025-10-21,Completed,3.0,False,2025-10,21,True
1172,Sachin Deshpande,IT,Project Management,2026-01-10,2026-02-09,,Pending,,True,2026-01,30,False
1305,Anjali Mishra,Operations,Excel for Business,2026-02-02,2026-03-07,2026-02-09,Completed,7.0,False,2026-02,33,True
1063,Nandini Banerjee,Operations,Data Security Awareness,2025-04-23,2025-05-06,2025-04-26,Completed,3.0,False,2025-04,13,True
1131,Ananya Ghosh,Sales,Project Management,2025-11-28,2026-01-02,2025-12-14,Completed,16.0,False,2025-11,35,True
1334,Sunita Sinha,IT,SQL Fundamentals,2025-12-19,2026-01-09,2025-12-25,Completed,6.0,False,2025-12,21,True
1224,Aditya Nair,HR,SQL Fundamentals,2025-09-10,2025-10-02,2025-09-18,Completed,8.0,False,2025-09,22,True
1139,Ishaan Das,HR,SQL Fundamentals,2025-08-31,2025-10-05,2025-09-07,Completed,7.0,False,2025-08,35,True
1262,Sunita Ghosh,Marketing,Customer Service Excellence,2025-12-28,2026-01-25,,Pending,,True,2025-12,28,False
1208,Kavya Verma,Finance,Python Basics,2025-11-29,2025-12-20,2025-12-12,Completed,13.0,False,2025-11,21,True
1177,Kavya Kulkarni,Finance,Workplace Safety,2025-10-30,2025-11-27,2025-11-01,Completed,2.0,False,2025-10,28,True
1090,Arjun Joshi,Sales,Data Security Awareness,2026-01-30,2026-02-26,2026-02-06,Completed,7.0,False,2026-01,27,True
1005,Nandini Gupta,IT,SQL Fundamentals,2026-01-20,2026-02-13,,Pending,,True,2026-01,24,False
1036,Ananya Pandey,Operations,SQL Fundamentals,2025-12-01,2025-12-23,2025-12-12,Completed,11.0,False,2025-12,22,True
1025,Neha Gupta,Sales,SQL Fundamentals,2025-10-11,2025-11-01,,Pending,,True,2025-10,21,False
1083,Gaurav Malhotra,HR,Excel for Business,2025-04-16,2025-05-21,,Pending,,True,2025-04,35,False
1214,Aadhya Mishra,IT,Workplace Safety,2025-07-06,2025-07-16,2025-07-09,Completed,3.0,False,2025-07,10,True
1117,Pranav Kumar,Operations,Communication Skills,2025-06-16,2025-07-13,,Pending,,True,2025-06,27,False
1120,Pranav Saxena,Sales,Communication Skills,2025-12-12,2026-01-14,,Pending,,True,2025-12,33,False
1268,Tanya Nair,Finance,Data Security Awareness,2025-06-09,2025-07-07,2025-06-12,Completed,3.0,False,2025-06,28,True
1226,Vikram Malhotra,IT,Project Management,2025-11-30,2026-01-04,2025-12-16,Completed,16.0,False,2025-11,35,True
1021,Vikram Tiwari,Finance,Anti-Harassment Training,2025-11-21,2025-12-17,2025-11-24,Completed,3.0,False,2025-11,26,True
1317,Sneha Mukherjee,Sales,Project Management,2026-02-23,2026-04-05,2026-03-01,Completed,6.0,False,2026-02,41,True
1032,Sai Mishra,IT,Leadership Fundamentals,2025-07-07,2025-07-29,2025-07-15,Pending,,True,2025-07,22,False
1271,Varun Shah,Operations,Python Basics,2025-07-24,2025-08-23,,Pending,,True,2025-07,30,False
1061,Ayaan Iyer,Sales,Excel for Business,2025-12-06,2026-01-02,2025-12-11,Completed,5.0,False,2025-12,27,True
1058,Suresh Mishra,IT,Customer Service Excellence,2025-08-18,2025-09-09,2025-08-19,Completed,1.0,False,2025-08,22,True
1144,Rekha Modi,HR,Customer Service Excellence,2025-10-11,2025-11-05,,Pending,,True,2025-10,25,False
1138,Lakshmi Trivedi,Finance,Anti-Harassment Training,2025-08-26,2025-09-05,2025-08-28,Completed,2.0,False,2025-08,10,True
1037,Vikram Pillai,HR,Workplace Safety,2025-09-24,2025-10-18,2025-10-02,Completed,8.0,False,2025-09,24,True
1053,Ishaan Sinha,Marketing,Leadership Fundamentals,2025-07-18,2025-08-08,,Pending,,True,2025-07,21,False
1047,Aadhya Reddy,HR,Python Basics,2026-01-12,2026-02-24,2026-01-21,Completed,9.0,False,2026-01,43,True
1321,Kavya Ghosh,Sales,Workplace Safety,2026-02-09,2026-03-14,2026-02-10,Completed,1.0,False,2026-02,33,True
1020,Neha Nair,HR,Excel for Business,2025-04-25,2025-06-02,,Pending,,True,2025-04,38,False
1149,Nandini Chopra,IT,Excel for Business,2026-02-20,2026-03-16,2026-02-27,Completed,7.0,False,2026-02,24,True
1179,Shruti Saxena,Marketing,Communication Skills,2025-09-16,2025-10-22,2025-09-23,Completed,7.0,False,2025-09,36,True
1294,Arjun Ghosh,HR,Anti-Harassment Training,2025-04-02,2025-04-28,,Pending,,True,2025-04,26,False
1148,Gaurav Singh,Sales,Anti-Harassment Training,2025-10-25,2025-11-23,,Pending,,True,2025-10,29,False
1125,Diya Bhat,IT,Leadership Fundamentals,2025-11-30,2026-01-04,2025-12-07,Completed,7.0,False,2025-11,35,True
1220,Nandini Saxena,Operations,Python Basics,2025-09-11,2025-10-11,,Pending,,True,2025-09,30,False
1070,Nandini Bhat,Marketing,Workplace Safety,2026-01-18,2026-02-04,2026-01-22,Completed,4.0,False,2026-01,17,True
1111,Priya Modi,HR,Data Security Awareness,2025-06-28,2025-07-23,,Pending,,True,2025-06,25,False
1316,Diya Kumar,Finance,Anti-Harassment Training,2025-04-18,2025-05-09,2025-04-19,Completed,1.0,False,2025-04,21,True
1245,Swati Deshpande,IT,Anti-Harassment Training,2025-08-26,2025-09-05,2025-08-27,Completed,1.0,False,2025-08,10,True
1067,Meera Sinha,IT,SQL Fundamentals,2026-02-02,2026-02-22,,Pending,,True,2026-02,20,False
1169,Ananya Desai,IT,Project Management,2025-08-23,2025-09-25,,Pending,,True,2025-08,33,False
1237,Rohit Deshpande,HR,Customer Service Excellence,2025-12-24,2026-01-21,,Pending,,True,2025-12,28,False
1196,Aditya Deshpande,HR,Anti-Harassment Training,2025-12-14,2026-01-06,2025-12-16,Completed,2.0,False,2025-12,23,True
1043,Neha Bhat,IT,Workplace Safety,2025-09-16,2025-10-01,2025-09-23,Completed,7.0,False,2025-09,15,True
1267,Pallavi Sharma,Finance,Python Basics,2025-07-04,2025-07-25,,Pending,,True,2025-07,21,False
1255,Riya Saxena,IT,Python Basics,2026-01-15,2026-02-26,,Pending,,True,2026-01,42,False
1007,Aditya Patel,IT,Anti-Harassment Training,2026-02-06,2026-03-07,,Pending,,True,2026-02,29,False
1325,Vikram Mishra,Marketing,Communication Skills,2025-12-19,2026-01-12,2025-12-23,Completed,4.0,False,2025-12,24,True
1242,Myra Ghosh,Marketing,Workplace Safety,2025-07-03,2025-07-17,2025-07-07,Completed,4.0,False,2025-07,14,True
1083,Gaurav Malhotra,HR,Excel for Business,2025-04-03,2025-04-28,2025-04-10,Completed,7.0,False,2025-04,25,True
